season,baker,week,challenge,order_judged,placement,notes,sweet,week_id,order_judged_std,order_judged_prank,order_judged_quartile,order_judged_quartile_1,order_judged_quartile_2,order_judged_quartile_3,order_judged_quartile_4,order_judged_quartile_NA,placement_std,placement_prank,judged_first,judged_last,judged_middle,baker_id,bottom3,prue_years,week_out,week_out2
collection 7,david,3,baps veggie burger,6,2,NA,0,collection 73,0,0.5,2,0,1,0,0,0,0.9647640590818618,0.8679867986798679,0,0,1,david_collection 7,0,1,NA,0
collection 7,helena,3,baps veggie burger,2,8,NA,0,collection 73,-1.2060453783110545,0.1,1,1,0,0,0,0,-1.0441957483373152,0.20792079207920788,0,0,0,helena_collection 7,0,1,5,0
collection 7,henry,3,baps veggie burger,11,1,NA,0,collection 73,1.507556722888818,0.9999999999999999,4,0,0,0,1,0,1.2995906936517247,1,0,1,0,henry_collection 7,0,1,8,0
collection 7,michael,3,baps veggie burger,9,6,NA,0,collection 73,0.9045340337332909,0.7999999999999999,3,0,0,1,0,0,-0.3745424791975895,0.3795379537953796,0,0,0,michael_collection 7,0,1,7,0
collection 7,michelle,3,baps veggie burger,8,5,NA,0,collection 73,0.6030226891555273,0.7,3,0,0,1,0,0,-0.03971584462772664,0.48679867986798675,0,0,1,michelle_collection 7,0,1,5,0
collection 7,phil,3,baps veggie burger,4,10,NA,0,collection 73,-0.6030226891555273,0.30000000000000004,2,0,1,0,0,0,-1.7138490174770407,0.08910891089108908,0,0,0,phil_collection 7,1,1,4,0
collection 7,priya,3,baps veggie burger,10,4,NA,0,collection 73,1.2060453783110545,0.8999999999999999,4,0,0,0,1,0,0.2951107899421362,0.6039603960396039,0,0,0,priya_collection 7,0,1,6,0
collection 7,rosie,3,baps veggie burger,3,9,NA,0,collection 73,-0.9045340337332909,0.2,1,1,0,0,0,0,-1.379022382907178,0.14356435643564358,0,0,0,rosie_collection 7,1,1,9,0
collection 7,steph,3,baps veggie burger,1,3,NA,0,collection 73,-1.507556722888818,0,1,1,0,0,0,0,0.629937424511999,0.7343234323432344,1,0,0,steph_collection 7,0,1,NA,0
collection 7,alice,4,maids of honour,3,8,NA,1,collection 74,-0.8257228238447705,0.2222222222222222,1,1,0,0,0,0,-1.0441957483373152,0.20792079207920788,0,0,0,alice_collection 7,1,1,NA,0
collection 7,david,4,maids of honour,1,2,NA,1,collection 74,-1.4863010829205867,0,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,1,0,0,david_collection 7,0,1,NA,0
collection 7,helena,4,maids of honour,6,9,NA,1,collection 74,0.1651445647689541,0.5555555555555556,3,0,0,1,0,0,-1.379022382907178,0.14356435643564358,0,0,1,helena_collection 7,1,1,5,0
collection 7,henry,4,maids of honour,9,3,NA,1,collection 74,1.1560119533826787,0.8888888888888891,4,0,0,0,1,0,0.629937424511999,0.7343234323432344,0,0,0,henry_collection 7,0,1,8,0
collection 7,michael,4,maids of honour,10,7,NA,1,collection 74,1.4863010829205867,1.0000000000000002,4,0,0,0,1,0,-0.7093691137674523,0.28712871287128716,0,1,0,michael_collection 7,0,1,7,0
collection 7,michelle,4,maids of honour,2,5,NA,1,collection 74,-1.1560119533826787,0.1111111111111111,1,1,0,0,0,0,-0.03971584462772664,0.48679867986798675,0,0,0,michelle_collection 7,0,1,5,0
collection 7,phil,4,maids of honour,7,6,NA,1,collection 74,0.49543369430686224,0.6666666666666667,3,0,0,1,0,0,-0.3745424791975895,0.3795379537953796,0,0,1,phil_collection 7,0,1,4,1
collection 7,priya,4,maids of honour,4,10,NA,1,collection 74,-0.49543369430686224,0.3333333333333333,2,0,1,0,0,0,-1.7138490174770407,0.08910891089108908,0,0,0,priya_collection 7,1,1,6,0
collection 7,rosie,4,maids of honour,5,4,NA,1,collection 74,-0.1651445647689541,0.4444444444444444,2,0,1,0,0,0,0.2951107899421362,0.6039603960396039,0,0,1,rosie_collection 7,0,1,9,0
collection 7,steph,4,maids of honour,8,1,NA,1,collection 74,0.8257228238447705,0.7777777777777779,3,0,0,1,0,0,1.2995906936517247,1,0,0,0,steph_collection 7,0,1,NA,0
collection 7,alice,5,beignet souffle,3,6,NA,1,collection 75,-0.7302967433402214,0.25,1,1,0,0,0,0,-0.3745424791975895,0.3795379537953796,0,0,0,alice_collection 7,0,1,NA,0
collection 7,david,5,beignet souffle,7,9,NA,1,collection 75,0.7302967433402214,0.75,3,0,0,1,0,0,-1.379022382907178,0.14356435643564358,0,0,0,david_collection 7,1,1,NA,0
collection 7,helena,5,beignet souffle,8,1,NA,1,collection 75,1.0954451150103321,0.875,4,0,0,0,1,0,1.2995906936517247,1,0,0,0,helena_collection 7,0,1,5,1
collection 7,henry,5,beignet souffle,9,3,NA,1,collection 75,1.4605934866804429,1,4,0,0,0,1,0,0.629937424511999,0.7343234323432344,0,1,0,henry_collection 7,0,1,8,0
collection 7,michael,5,beignet souffle,4,8,NA,1,collection 75,-0.3651483716701107,0.375,2,0,1,0,0,0,-1.0441957483373152,0.20792079207920788,0,0,1,michael_collection 7,1,1,7,0
collection 7,michelle,5,beignet souffle,2,7,NA,1,collection 75,-1.0954451150103321,0.125,1,1,0,0,0,0,-0.7093691137674523,0.28712871287128716,0,0,0,michelle_collection 7,1,1,5,1
collection 7,priya,5,beignet souffle,1,2,NA,1,collection 75,-1.4605934866804429,0,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,1,0,0,priya_collection 7,0,1,6,0
collection 7,rosie,5,beignet souffle,5,5,NA,1,collection 75,0,0.5,2,0,1,0,0,0,-0.03971584462772664,0.48679867986798675,0,0,1,rosie_collection 7,0,1,9,0
collection 7,steph,5,beignet souffle,6,4,NA,1,collection 75,0.3651483716701107,0.625,3,0,0,1,0,0,0.2951107899421362,0.6039603960396039,0,0,1,steph_collection 7,0,1,NA,0
collection 7,alice,6,verrines,7,1,NA,1,collection 76,1.3887301496588271,0.9999999999999999,4,0,0,0,1,0,1.2995906936517247,1,0,1,0,alice_collection 7,0,1,NA,0
collection 7,david,6,verrines,1,2,NA,1,collection 76,-1.3887301496588271,0,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,1,0,0,david_collection 7,0,1,NA,0
collection 7,henry,6,verrines,6,4,NA,1,collection 76,0.9258200997725514,0.8333333333333333,3,0,0,1,0,0,0.2951107899421362,0.6039603960396039,0,0,0,henry_collection 7,0,1,8,0
collection 7,michael,6,verrines,4,6,NA,1,collection 76,0,0.5,2,0,1,0,0,0,-0.3745424791975895,0.3795379537953796,0,0,1,michael_collection 7,1,1,7,0
collection 7,priya,6,verrines,5,7,NA,1,collection 76,0.4629100498862757,0.6666666666666666,3,0,0,1,0,0,-0.7093691137674523,0.28712871287128716,0,0,1,priya_collection 7,1,1,6,1
collection 7,rosie,6,verrines,3,5,NA,1,collection 76,-0.4629100498862757,0.3333333333333333,2,0,1,0,0,0,-0.03971584462772664,0.48679867986798675,0,0,0,rosie_collection 7,0,1,9,0
collection 7,steph,6,verrines,2,3,NA,1,collection 76,-0.9258200997725514,0.16666666666666666,1,1,0,0,0,0,0.629937424511999,0.7343234323432344,0,0,0,steph_collection 7,0,1,NA,0
collection 7,alice,7,sicillian cassatelles,3,6,NA,1,collection 77,-0.2672612419124244,0.4,2,0,1,0,0,0,-0.3745424791975895,0.3795379537953796,0,0,1,alice_collection 7,1,1,NA,0
collection 7,david,7,sicillian cassatelles,1,2,NA,1,collection 77,-1.3363062095621219,0,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,1,0,0,david_collection 7,0,1,NA,0
collection 7,henry,7,sicillian cassatelles,6,3,NA,1,collection 77,1.3363062095621219,1,4,0,0,0,1,0,0.629937424511999,0.7343234323432344,0,1,0,henry_collection 7,0,1,8,0
collection 7,michael,7,sicillian cassatelles,4,5,NA,1,collection 77,0.2672612419124244,0.6000000000000001,3,0,0,1,0,0,-0.03971584462772664,0.48679867986798675,0,0,1,michael_collection 7,1,1,7,1
collection 7,rosie,7,sicillian cassatelles,2,1,NA,1,collection 77,-0.8017837257372732,0.2,1,1,0,0,0,0,1.2995906936517247,1,0,0,0,rosie_collection 7,0,1,9,0
collection 7,steph,7,sicillian cassatelles,5,4,NA,1,collection 77,0.8017837257372732,0.8,3,0,0,1,0,0,0.2951107899421362,0.6039603960396039,0,0,0,steph_collection 7,0,1,NA,0
collection 7,alice,8,moroccan pie,4,3,NA,0,collection 78,0.6324555320336759,0.75,3,0,0,1,0,0,0.629937424511999,0.7343234323432344,0,0,1,alice_collection 7,0,1,NA,0
collection 7,david,8,moroccan pie,5,1,NA,0,collection 78,1.2649110640673518,1,4,0,0,0,1,0,1.2995906936517247,1,0,1,0,david_collection 7,0,1,NA,0
collection 7,henry,8,moroccan pie,3,5,NA,0,collection 78,0,0.5,2,0,1,0,0,0,-0.03971584462772664,0.48679867986798675,0,0,1,henry_collection 7,1,1,8,1
collection 7,rosie,8,moroccan pie,1,2,NA,0,collection 78,-1.2649110640673518,0,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,1,0,0,rosie_collection 7,0,1,9,0
collection 7,steph,8,moroccan pie,2,4,NA,0,collection 78,-0.6324555320336759,0.25,1,1,0,0,0,0,0.2951107899421362,0.6039603960396039,0,0,0,steph_collection 7,0,1,NA,0
collection 7,alice,9,gateau saint honore,3,4,NA,1,collection 79,0.3872983346207417,0.6666666666666666,3,0,0,1,0,0,0.2951107899421362,0.6039603960396039,0,0,1,alice_collection 7,1,1,NA,0
collection 7,david,9,gateau saint honore,1,2,NA,1,collection 79,-1.161895003862225,0,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,1,0,0,david_collection 7,0,1,NA,0
collection 7,rosie,9,gateau saint honore,4,1,NA,1,collection 79,1.161895003862225,1,4,0,0,0,1,0,1.2995906936517247,1,0,1,0,rosie_collection 7,0,1,9,1
collection 7,steph,9,gateau saint honore,2,3,NA,1,collection 79,-0.3872983346207417,0.3333333333333333,2,0,1,0,0,0,0.629937424511999,0.7343234323432344,0,0,0,steph_collection 7,0,1,NA,0
collection 7,alice,10,stilton souffles,1,2,NA,0,collection 710,-1,0,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,1,0,0,alice_collection 7,0,1,NA,0
collection 7,david,10,stilton souffles,3,1,NA,0,collection 710,1,1,3,0,0,1,0,0,1.2995906936517247,1,0,1,0,david_collection 7,0,1,NA,0
collection 7,steph,10,stilton souffles,2,3,NA,0,collection 710,0,0.5,2,0,1,0,0,0,0.629937424511999,0.7343234323432344,0,0,1,steph_collection 7,1,1,NA,0
